Brand	Model	Variant	Price	Image
Xiaomi	Redmi Note 14 Pro Plus 5G	12 GB/512 GB	19550	/models/xiaomi/Redmi_Note_14_Pro_Plus_5G.png
Xiaomi	Redmi Note 14 SE 5G	6 GB/128 GB	8500	/models/xiaomi/Redmi_Note_14_SE_5G.png
Xiaomi	Redmi Note 15 5G	8 GB/128 GB	14950	/models/xiaomi/Redmi_Note_15_5G.png
Xiaomi	Redmi Note 15 5G	8 GB/256 GB	16250	/models/xiaomi/Redmi_Note_15_5G.png
Xiaomi	Redmi Note 15 Pro 5G	8 GB/128 GB	19500	/models/xiaomi/Redmi_Note_15_Pro_5G.png
Xiaomi	Redmi Note 15 Pro 5G	8 GB/256 GB	20800	/models/xiaomi/Redmi_Note_15_Pro_5G.png
Xiaomi	Redmi Note 15 Pro Plus 5G	8 GB/256 GB	24700	/models/xiaomi/Redmi_Note_15_Pro_Plus_5G.png
Xiaomi	Redmi Note 15 Pro Plus 5G	12 GB/256 GB	26000	/models/xiaomi/Redmi_Note_15_Pro_Plus_5G.png
Xiaomi	Redmi Note 15 Pro Plus 5G	12 GB/512 GB	28600	/models/xiaomi/Redmi_Note_15_Pro_Plus_5G.png
Xiaomi	Redmi Note 5	3 GB/32 GB	2000	/models/xiaomi/Xiaomi_Redmi_Note_5.png
Xiaomi	Redmi Note 5	4 GB/64 GB	2300	/models/xiaomi/Xiaomi_Redmi_Note_5.png
Xiaomi	Redmi Note 5 Pro	4 GB/64 GB	3000	/models/xiaomi/Xiaomi_Redmi_Note_5_Pro.png
Xiaomi	Redmi Note 5 Pro	6 GB/64 GB	3200	/models/xiaomi/Xiaomi_Redmi_Note_5_Pro.png
Xiaomi	Redmi Note 6 Pro	4 GB/64 GB	3500	/models/xiaomi/Xiaomi_Redmi_Note_6_Pro.png
Xiaomi	Redmi Note 6 Pro	6 GB/64 GB	3950	/models/xiaomi/Xiaomi_Redmi_Note_6_Pro.png
Xiaomi	Redmi Note 7	3 GB/32 GB	3720	/models/xiaomi/Xiaomi_Redmi_Note_7.png
Xiaomi	Redmi Note 7	4 GB/64 GB	4080	/models/xiaomi/Xiaomi_Redmi_Note_7.png
Xiaomi	Redmi Note 7 Pro	4 GB/64 GB	4680	/models/xiaomi/Xiaomi_Redmi_Note_7_Pro.png
Xiaomi	Redmi Note 7 Pro	6 GB/64 GB	4910	/models/xiaomi/Xiaomi_Redmi_Note_7_Pro.png
Xiaomi	Redmi Note 7 Pro	6 GB/128 GB	5050	/models/xiaomi/Xiaomi_Redmi_Note_7_Pro.png
Xiaomi	Redmi Note 7S	3 GB/32 GB	3980	/models/xiaomi/Xiaomi_Redmi_Note_7S.png
Xiaomi	Redmi Note 7S	4 GB/64 GB	4220	/models/xiaomi/Xiaomi_Redmi_Note_7S.png
Xiaomi	Redmi Note 8	3 GB/32 GB	4610	/models/xiaomi/Xiaomi_Redmi_Note_8.png
Xiaomi	Redmi Note 8	4 GB/64 GB	4810	/models/xiaomi/Xiaomi_Redmi_Note_8.png
Xiaomi	Redmi Note 8	6 GB/128 GB	4960	/models/xiaomi/Xiaomi_Redmi_Note_8.png
Xiaomi	Redmi Note 8 Pro	6 GB/64 GB	5310	/models/xiaomi/Xiaomi_Redmi_Note_8_Pro.png
Xiaomi	Redmi Note 8 Pro	6 GB/128 GB	5500	/models/xiaomi/Xiaomi_Redmi_Note_8_Pro.png
Xiaomi	Redmi Note 8 Pro	8 GB/128 GB	5700	/models/xiaomi/Xiaomi_Redmi_Note_8_Pro.png
Xiaomi	Redmi Note 9	4 GB/64 GB	5360	/models/xiaomi/Xiaomi_Redmi_Note_9.png
Xiaomi	Redmi Note 9	4 GB/128 GB	5560	/models/xiaomi/Xiaomi_Redmi_Note_9.png
Xiaomi	Redmi Note 9	6 GB/128 GB	5750	/models/xiaomi/Xiaomi_Redmi_Note_9.png
Xiaomi	Redmi Note 9 Pro	4 GB/64 GB	5750	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro.png
Xiaomi	Redmi Note 9 Pro	4 GB/128 GB	5910	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro.png
Xiaomi	Redmi Note 9 Pro	6 GB/128 GB	6190	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro.png
Xiaomi	Redmi Note 9 Pro Max	6 GB/64 GB	6440	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro_Max.png
Xiaomi	Redmi Note 9 Pro Max	6 GB/128 GB	6700	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro_Max.png
Xiaomi	Redmi Note 9 Pro Max	8 GB/128 GB	7000	/models/xiaomi/Xiaomi_Redmi_Note_9_Pro_Max.png
Xiaomi	Redmi Y2	3 GB/32 GB	2000	/models/xiaomi/Xiaomi_Redmi_Y2.png
Xiaomi	Redmi Y2	4 GB/64 GB	2300	/models/xiaomi/Xiaomi_Redmi_Y2.png
Xiaomi	Redmi Y3	3 GB/32 GB	3370	/models/xiaomi/Xiaomi_Redmi_Y3.png
Xiaomi	Redmi Y3	4 GB/64 GB	3470	/models/xiaomi/Xiaomi_Redmi_Y3.png
Xiaomi	Xiaomi 11 Lite NE 5G	6 GB/128 GB	10640	/models/xiaomi/Xiaomi_11_Lite_NE_5G.png
Xiaomi	Xiaomi 11 Lite NE 5G	8 GB/128 GB	10830	/models/xiaomi/Xiaomi_11_Lite_NE_5G.png
Xiaomi	Xiaomi 14 CIVI	8 GB/256 GB	17850	/models/xiaomi/Xiaomi_14_CIVI.png
Xiaomi	Xiaomi 14 CIVI	12 GB/512 GB	18830	/models/xiaomi/Xiaomi_14_CIVI.png
Xiaomi	Xiaomi 15	12 GB/512 GB	30600	/models/xiaomi/Xiaomi_15.png
Xiaomi	Xiaomi 15 Ultra	16 GB/512 GB	62200	/models/xiaomi/Xiaomi_15_Ultra.png
Xiaomi	Xiaomi Mi 10	128 GB	13090	/models/xiaomi/MI_Redmi_10.png
Xiaomi	Xiaomi Mi 10	256 GB	13470	/models/xiaomi/MI_Redmi_10.png
Xiaomi	Xiaomi Mi 10T	6 GB/128 GB	9620	/models/xiaomi/Xiaomi_Mi_10T.png
Xiaomi	Xiaomi Mi 10T	8 GB/128 GB	9810	/models/xiaomi/Xiaomi_Mi_10T.png
Xiaomi	Xiaomi Mi 10T Pro	8 GB/128 GB	10300	/models/xiaomi/Mi_10T_Pro.png
Xiaomi	Xiaomi Mi 10i	6 GB/64 GB	8920	/models/xiaomi/Xiaomi_Mi_10i.png
Xiaomi	Xiaomi Mi 10i	6 GB/128 GB	9260	/models/xiaomi/Xiaomi_Mi_10i.png
Xiaomi	Xiaomi Mi 10i	8 GB/128 GB	9900	/models/xiaomi/Xiaomi_Mi_10i.png
Xiaomi	Xiaomi Mi 11 Lite	6 GB/128 GB	7190	/models/xiaomi/Xiaomi_Mi_11_Lite.png
Xiaomi	Xiaomi Mi 11 Lite	8 GB/128 GB	7540	/models/xiaomi/Xiaomi_Mi_11_Lite.png
Xiaomi	Xiaomi Mi 11 Ultra	12 GB/256 GB	15000	/models/xiaomi/Xiaomi_Mi_11_Ultra.png
Xiaomi	Xiaomi Mi 11T Pro 5G	8 GB/128 GB	8350	/models/xiaomi/Xiaomi_11T_Pro_5G.png
Xiaomi	Xiaomi Mi 11T Pro 5G	8 GB/256 GB	8470	/models/xiaomi/Xiaomi_11T_Pro_5G.png
Xiaomi	Xiaomi Mi 11T Pro 5G	12 GB/256 GB	9040	/models/xiaomi/Xiaomi_11T_Pro_5G.png
Xiaomi	Xiaomi Mi 11X	6 GB/128 GB	9750	/models/xiaomi/Xiaomi_Mi_11X.png
Xiaomi	Xiaomi Mi 11X	8 GB/128 GB	10040	/models/xiaomi/Xiaomi_Mi_11X.png
Xiaomi	Xiaomi Mi 11X Pro	128 GB	10340	/models/xiaomi/Xiaomi_Mi_11X_Pro.png
Xiaomi	Xiaomi Mi 11X Pro	256 GB	10500	/models/xiaomi/Xiaomi_Mi_11X_Pro.png
Xiaomi	Xiaomi Mi 11i 5G	6 GB/128 GB	8960	/models/xiaomi/Xiaomi_11i_5G.png
Xiaomi	Xiaomi Mi 11i 5G	8 GB/128 GB	9450	/models/xiaomi/Xiaomi_11i_5G.png
Xiaomi	Xiaomi Mi 11i HyperCharge 5G	6 GB/128 GB	9260	/models/xiaomi/Xiaomi_11i_HyperCharge_5G.png
Xiaomi	Xiaomi Mi 11i HyperCharge 5G	8 GB/128 GB	10140	/models/xiaomi/Xiaomi_11i_HyperCharge_5G.png
Xiaomi	Xiaomi Mi 12 Pro 5G	12 GB/256 GB	16450	/models/xiaomi/MI_12_Pro_5G.png
Xiaomi	Xiaomi Mi 12 Pro 5G	8 GB/256 GB	14830	/models/xiaomi/MI_12_Pro_5G.png
Xiaomi	Xiaomi Mi 13 Pro	12 GB/256 GB	27210	/models/xiaomi/MI_Xiaomi_13_PRO.png
Xiaomi	Xiaomi Mi 14	12 GB/512 GB	26680	/models/xiaomi/Xiaomi_14.png
Xiaomi	Xiaomi Mi 14 Ultra	16 GB/512 GB	37980	/models/xiaomi/Xiaomi_14_Ultra.png
Xiaomi	Xiaomi Mi Black Shark 2	6 GB/128 GB	8440	/models/xiaomi/Xiaomi_Black_Shark_2.png
Xiaomi	Xiaomi Mi Black Shark 2	12 GB/256 GB	9770	/models/xiaomi/Xiaomi_Black_Shark_2.png
