Brand	Model	Variant	Price	Image
OnePlus	Oneplus 15R	12 GB/256 GB	31200	/models/oneplus/Oneplus_15R.png
OnePlus	Oneplus 15R	12 GB/512 GB	34450	/models/oneplus/Oneplus_15R.png
OnePlus	OnePlus 15	12 GB/256 GB	47450	/models/oneplus/Oneplus_15.png
OnePlus	OnePlus 15	16 GB/512 GB	52000	/models/oneplus/Oneplus_15.png
OnePlus	OnePlus Nord CE 5 5G	8 GB/128 GB	17100	/models/oneplus/OnePlus_Nord_CE_5_5G.png
OnePlus	OnePlus Nord CE 5 5G	8 GB/256 GB	19100	/models/oneplus/OnePlus_Nord_CE_5_5G.png
OnePlus	OnePlus Nord CE 5 5G	12 GB/256 GB	19310	/models/oneplus/OnePlus_Nord_CE_5_5G.png
OnePlus	OnePlus Nord 5	8 GB/256 GB	22700	/models/oneplus/OnePlus_Nord_5.png
OnePlus	OnePlus Nord 5	12 GB/256 GB	24550	/models/oneplus/OnePlus_Nord_5.png
OnePlus	OnePlus Nord 5	12 GB/512 GB	25600	/models/oneplus/OnePlus_Nord_5.png
OnePlus	Oneplus 13S	12 GB/256 GB	35450	/models/oneplus/Oneplus_13S.png
OnePlus	Oneplus 13S	12 GB/512 GB	37500	/models/oneplus/Oneplus_13S.png
OnePlus	OnePlus 13R	12 GB/256 GB	27350	/models/oneplus/OnePlus_13R.png
OnePlus	OnePlus 13R	16 GB/512 GB	30600	/models/oneplus/OnePlus_13R.png
OnePlus	OnePlus 13	12 GB/256 GB	43450	/models/oneplus/OnePlus_13.png
